"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"30/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"30/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"30/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"30/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.00","0.00"
"30/01/2023","BOPP","8.80","7.65","8.80","8.80","8.80","8.80","0","8.80","","0.00","0.00"
"30/01/2023","CAL","0.65","0.56","0.56","0.56","0.56","0.56","0","","0.56","2,992.00","1,675.52"
"30/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"30/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"30/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","8,013.00","160.26"
"30/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","200.00","80.00"
"30/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"30/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","0.00","0.00"
"30/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.00","0.00","0.00"
"30/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","0.00","0.00"
"30/01/2023","FML","3.00","2.70","2.70","2.70","2.70","2.70","0","","3.00","15.00","40.50"
"30/01/2023","GCB","3.94","3.90","3.90","3.90","3.90","3.90","0","","3.90","0.00","0.00"
"30/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","0.00","0.00"
"30/01/2023","GLD","250.00","217.80","243.20","243.20","243.20","243.20","0","","","0.00","0.00"
"30/01/2023","GOIL","1.72","1.70","1.70","1.70","1.70","1.70","0","","1.70","142,297.00","241,904.90"
"30/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"30/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"30/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.00","0.00"
"30/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"30/01/2023","MTNGH","0.88","0.82","0.88","0.88","0.82","0.82","-0.06","0.80","0.88","102,831.00","84,491.28"
"30/01/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"30/01/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"30/01/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","1.00","0.54"
"30/01/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"30/01/2023","SCB","20.16","20.16","20.16","20.16","20.16","20.16","0","","19.95","9.00","179.55"
"30/01/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"30/01/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","0.00","0.00"
"30/01/2023","SOGEGH","1.00","1.00","1.00","1.00","1.00","1.00","0","","1.00","0.00","0.00"
"30/01/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"30/01/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"30/01/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"30/01/2023","TOTAL","4.06","4.00","4.01","4.01","4.06","4.06","0.05","4.05","","41,152.00","167,077.12"
"30/01/2023","UNIL","3.88","2.58","2.58","2.58","2.58","2.58","0","","2.58","0.00","0.00"
"27/01/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"27/01/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","0.00","0.00"
"27/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"27/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"27/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"27/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","8.87","","0.00","0.00"
"27/01/2023","BOPP","8.80","7.65","8.00","8.00","8.80","8.80","0.8","8.80","","1,000.00","8,800.00"
"27/01/2023","CAL","0.65","0.56","0.56","0.56","0.56","0.56","0","","0.56","1,956.00","1,095.36"
"27/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"27/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"27/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","1,107.00","22.14"
"27/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"27/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"27/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","0.00","0.00"
"27/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.00","0.00","0.00"
"27/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","2,142.00","321.30"
"27/01/2023","FML","3.00","2.70","3.00","3.00","2.70","2.70","-0.3","","3.00","11,033.00","29,849.10"
"27/01/2023","GCB","3.94","3.90","3.94","3.94","3.90","3.90","-0.04","","3.90","1,177.00","4,593.26"
"27/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","2.00","4.10"
"27/01/2023","GLD","250.00","217.80","243.20","243.20","243.20","243.20","0","","","0.00","0.00"
"27/01/2023","GOIL","1.72","1.70","1.70","1.70","1.70","1.70","0","","1.70","0.00","0.00"
"27/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"27/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"27/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.00","0.00"
"27/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"27/01/2023","MTNGH","0.88","0.88","0.88","0.88","0.88","0.88","0","0.80","0.88","5,870.00","5,165.60"
"27/01/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","0.02","","0.00","0.00"
"27/01/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"27/01/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","0.00","0.00"
"27/01/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"27/01/2023","SCB","20.16","20.16","20.16","20.16","20.16","20.16","0","","19.95","0.00","0.00"
"27/01/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"27/01/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","380.00","117.80"
"27/01/2023","SOGEGH","1.00","1.00","1.00","1.00","1.00","1.00","0","","1.00","0.00","0.00"
"27/01/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"27/01/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"27/01/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"27/01/2023","TOTAL","4.01","4.00","4.01","4.01","4.01","4.01","0","4.05","","0.00","0.00"
"27/01/2023","UNIL","3.88","2.58","2.58","2.58","2.58","2.58","0","","2.58","20.00","51.60"
"26/01/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"26/01/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","0.00","0.00"
"26/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"26/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"26/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"26/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","","","0.00","0.00"
"26/01/2023","BOPP","8.00","7.65","8.00","8.00","8.00","8.00","0","8.80","","110.00","968.00"
"26/01/2023","CAL","0.65","0.56","0.56","0.56","0.56","0.56","0","0.56","0.57","1,394.00","780.64"
"26/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"26/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"26/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","30.00","0.60"
"26/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"26/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"26/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","0.00","0.00"
"26/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.00","0.00","0.00"
"26/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","1.00","0.15"
"26/01/2023","FML","3.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","100.00","300.00"
"26/01/2023","GCB","3.94","3.94","3.94","3.94","3.94","3.94","0","","3.94","9.00","35.46"
"26/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","0.00","0.00"
"26/01/2023","GLD","250.00","217.80","240.90","240.90","243.20","243.20","2.3","","","10.00","2,432.00"
"26/01/2023","GOIL","1.72","1.70","1.70","1.70","1.70","1.70","0","","1.70","0.00","0.00"
"26/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"26/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"26/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.00","0.00"
"26/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"26/01/2023","MTNGH","0.88","0.88","0.88","0.88","0.88","0.88","0","0.80","0.88","11,737.00","10,328.56"
"26/01/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","","0.00","0.00"
"26/01/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"26/01/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","0.00","0.00"
"26/01/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"26/01/2023","SCB","20.16","20.16","20.16","20.16","20.16","20.16","0","","19.95","0.00","0.00"
"26/01/2023","SCB PREF","0.90","0.90","0.90","0.90","0.90","0.90","0","0.90","","0.00","0.00"
"26/01/2023","SIC","0.31","0.31","0.31","0.31","0.31","0.31","0","","0.31","0.00","0.00"
"26/01/2023","SOGEGH","1.00","1.00","1.00","1.00","1.00","1.00","0","","1.00","0.00","0.00"
"26/01/2023","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.00","0.00"
"26/01/2023","TBL","0.80","0.80","0.80","0.80","0.80","0.80","0","0.80","","0.00","0.00"
"26/01/2023","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.00","0.00"
"26/01/2023","TOTAL","4.01","4.00","4.01","4.01","4.01","4.01","0","4.05","","0.00","0.00"
"26/01/2023","UNIL","3.88","2.58","2.58","2.58","2.58","2.58","0","","2.58","2.00","5.16"
"24/01/2023","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.00","0.00"
"24/01/2023","ACCESS","4.01","4.01","4.01","4.01","4.01","4.01","0","","4.01","19.00","76.19"
"24/01/2023","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","5.06","0.00","0.00"
"24/01/2023","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","37.00","","0.00","0.00"
"24/01/2023","ALW","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"24/01/2023","ASG","8.87","8.87","8.87","8.87","8.87","8.87","0","","","0.00","0.00"
"24/01/2023","BOPP","8.00","7.65","8.00","8.00","8.00","8.00","0","8.25","","500.00","4,125.00"
"24/01/2023","CAL","0.65","0.57","0.58","0.58","0.57","0.57","-0.01","0.57","0.58","12,200.00","6,955.00"
"24/01/2023","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","0.03","","0.00","0.00"
"24/01/2023","CMLT","0.10","0.10","0.10","0.10","0.10","0.10","0","","0.10","0.00","0.00"
"24/01/2023","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0","","0.02","100.00","2.00"
"24/01/2023","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.00","0.00"
"24/01/2023","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.00","0.00"
"24/01/2023","EGH","6.64","6.64","6.64","6.64","6.64","6.64","0","","6.40","0.00","0.00"
"24/01/2023","EGL","3.20","3.20","3.20","3.20","3.20","3.20","0","","3.10","0.00","0.00"
"24/01/2023","ETI","0.15","0.15","0.15","0.15","0.15","0.15","0","","0.15","894.00","134.10"
"24/01/2023","FML","3.00","3.00","3.00","3.00","3.00","3.00","0","","3.00","0.00","0.00"
"24/01/2023","GCB","3.94","3.94","3.94","3.94","3.94","3.94","0","","3.94","1,461.00","5,756.34"
"24/01/2023","GGBL","2.05","2.05","2.05","2.05","2.05","2.05","0","","2.05","0.00","0.00"
"24/01/2023","GLD","250.00","217.80","246.75","246.75","240.90","240.90","-5.85","","","7,992.00","1,925,272.80"
"24/01/2023","GOIL","1.72","1.70","1.71","1.71","1.70","1.70","-0.01","","1.71","4,010.00","6,817.00"
"24/01/2023","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.00","0.00"
"24/01/2023","IIL","0.04","0.04","0.04","0.04","0.04","0.04","0","","","0.00","0.00"
"24/01/2023","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0","","","0.00","0.00"
"24/01/2023","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","0.11","0.00","0.00"
"24/01/2023","MTNGH","0.88","0.88","0.88","0.88","0.88","0.88","0","0.87","0.88","27,150.00","23,892.00"
"24/01/2023","PBC","0.02","0.02","0.02","0.02","0.02","0.02","0","","","0.00","0.00"
"24/01/2023","POP","0.68","0.68","0.68","0.68","0.68","0.68","0","","","0.00","0.00"
"24/01/2023","RBGH","0.54","0.54","0.54","0.54","0.54","0.54","0","","0.54","1.00","0.54"
"24/01/2023","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","0.55","","0.00","0.00"
"24/01/2023","SCB","20.16","20.16","20.16","20.16","20.16","20.16","0","","19.95","0.00","0.00"
